Number of nodes 5890 
   580 :  2.7824250e+01  3.7010459e+01 
   581 :  2.8024251e+01  3.7022791e+01 
   582 :  2.8224099e+01  3.7033957e+01 
   583 :  2.8149742e+01  3.6934151e+01 
   584 :  2.7974197e+01  3.6867936e+01 
   585 :  2.7783771e+01  3.6820170e+01 
   586 :  2.7591617e+01  3.6776161e+01 
   587 :  2.7450953e+01  3.6697202e+01 
   588 :  2.7635890e+01  3.6694061e+01 
   589 :  2.7830603e+01  3.6729988e+01 
   590 :  2.8024279e+01  3.6769651e+01 
   591 :  2.8006366e+01  3.6695737e+01 
   592 :  2.8123893e+01  3.6674757e+01 
   593 :  2.8251941e+01  3.6792330e+01 
   594 :  2.8428496e+01  3.6844595e+01 
   595 :  2.8605509e+01  3.6777807e+01 
   596 :  2.8728998e+01  3.6657574e+01 
   597 :  2.8915505e+01  3.6664788e+01 
   598 :  2.9061630e+01  3.6652251e+01 
   599 :  2.9118622e+01  3.6507430e+01 
   600 :  2.9169578e+01  3.6355441e+01 
   601 :  2.9326493e+01  3.6257440e+01 
   602 :  2.9515095e+01  3.6211601e+01 
   603 :  2.9698824e+01  3.6154476e+01 
   604 :  2.9888172e+01  3.6197623e+01 
   605 :  3.0079580e+01  3.6239736e+01 
   606 :  3.0264384e+01  3.6291438e+01 
   607 :  3.0436046e+01  3.6238781e+01 
   608 :  3.0494108e+01  3.6387400e+01 
   609 :  3.0548751e+01  3.6540777e+01 
   610 :  3.0565117e+01  3.6700253e+01 
   611 :  3.0647569e+01  3.6839751e+01 
   612 :  3.0846525e+01  3.6844500e+01 
   613 :  3.1046463e+01  3.6844087e+01 
   614 :  3.1244433e+01  3.6821169e+01 
   615 :  3.1427111e+01  3.6757395e+01 
   616 :  3.1601432e+01  3.6679123e+01 
   617 :  3.1782179e+01  3.6611162e+01 
   618 :  3.1962142e+01  3.6542110e+01 
   619 :  3.2123791e+01  3.6450268e+01 
   620 :  3.2247304e+01  3.6324749e+01 
   621 :  3.2359026e+01  3.6192561e+01 
   622 :  3.2523155e+01  3.6105275e+01 
   623 :  3.2708331e+01  3.6049109e+01 
   624 :  3.2901776e+01  3.6073404e+01 
   625 :  3.3098144e+01  3.6094685e+01 
   626 :  3.3291709e+01  3.6129223e+01 
   627 :  3.3487381e+01  3.6155332e+01 
   628 :  3.3684418e+01  3.6173019e+01 
   629 :  3.3850204e+01  3.6256913e+01 
   630 :  3.4016568e+01  3.6281507e+01 
   631 :  3.4113598e+01  3.6420008e+01 
   632 :  3.4254397e+01  3.6533221e+01 
   633 :  3.4396571e+01  3.6645421e+01 
   634 :  3.4552682e+01  3.6745072e+01 
   635 :  3.4738802e+01  3.6795183e+01 
   636 :  3.4922545e+01  3.6735047e+01 
   637 :  3.5100916e+01  3.6663063e+01 
   638 :  3.5275278e+01  3.6585227e+01 
   639 :  3.5468506e+01  3.6557446e+01 
   640 :  3.5630107e+01  3.6638051e+01 
   641 :  3.5740948e+01  3.6752695e+01 
   642 :  3.5903079e+01  3.6839709e+01 
   643 :  3.6083387e+01  3.6863658e+01 
   644 :  3.6182706e+01  3.6733410e+01 
   645 :  3.6140738e+01  3.6585123e+01 
   646 :  3.5987732e+01  3.6482534e+01 
   647 :  3.5845231e+01  3.6371241e+01 
   648 :  3.5854002e+01  3.6219181e+01 
   649 :  3.5939026e+01  3.6075008e+01 
   650 :  3.5901753e+01  3.5920218e+01 
   651 :  3.5834773e+01  3.5769556e+01 
   652 :  3.5770325e+01  3.5618297e+01 
   653 :  3.5828002e+01  3.5476867e+01 
   654 :  3.5915608e+01  3.5339590e+01 
   655 :  3.5932617e+01  3.5180873e+01 
   656 :  3.5890357e+01  3.5026094e+01 
   657 :  3.5889183e+01  3.4867315e+01 
   658 :  3.5948941e+01  3.4714884e+01 
   659 :  3.5975061e+01  3.4557219e+01 
   660 :  3.5855533e+01  3.4435168e+01 
   661 :  3.5711399e+01  3.4328074e+01 
   662 :  3.5637227e+01  3.4183761e+01 
   663 :  3.5621821e+01  3.4024905e+01 
   664 :  3.5522596e+01  3.3888409e+01 
   665 :  3.5451863e+01  3.3739661e+01 
   666 :  3.5386119e+01  3.3589128e+01 
   667 :  3.5293829e+01  3.3449112e+01 
   668 :  3.5232408e+01  3.3298241e+01 
   669 :  3.5161599e+01  3.3149833e+01 
   670 :  3.5089967e+01  3.3001732e+01 
   671 :  3.5043756e+01  3.2846520e+01 
   672 :  3.4947332e+01  3.2708646e+01 
   673 :  3.4902125e+01  3.2553516e+01 
   674 :  3.4864906e+01  3.2396449e+01 
   675 :  3.4822236e+01  3.2240398e+01 
   676 :  3.4764945e+01  3.2087838e+01 
   677 :  3.4701121e+01  3.1937113e+01 
   678 :  3.4623268e+01  3.1791236e+01 
   679 :  3.4532537e+01  3.1651098e+01 
   680 :  3.4425308e+01  3.1519535e+01 
   681 :  3.4303452e+01  3.1397797e+01 
   682 :  3.4165415e+01  3.1289592e+01 
   683 :  3.4004730e+01  3.1207893e+01 
   684 :  3.3829267e+01  3.1152394e+01 
   685 :  3.3646006e+01  3.1121559e+01 
   686 :  3.3460164e+01  3.1115238e+01 
   687 :  3.3278506e+01  3.1084829e+01 
   688 :  3.3099418e+01  3.1097449e+01 
   689 :  3.2914333e+01  3.1093350e+01 
   690 :  3.2728667e+01  3.1074385e+01 
   691 :  3.2546316e+01  3.1098155e+01 
   692 :  3.2247382e+01  3.1129852e+01 
   693 :  3.2072470e+01  3.1111040e+01 
   694 :  3.1944015e+01  3.1222774e+01 
   695 :  3.1810304e+01  3.1316525e+01 
   696 :  3.1686263e+01  3.1421791e+01 
   697 :  3.1504994e+01  3.1465283e+01 
   698 :  3.1333667e+01  3.1531774e+01 
   699 :  3.1152137e+01  3.1572721e+01 
   700 :  3.0998134e+01  3.1519983e+01 
   701 :  3.0863702e+01  3.1424638e+01 
   702 :  3.0680180e+01  3.1418358e+01 
   703 :  3.0735291e+01  3.1509809e+01 
   704 :  3.0550153e+01  3.1479422e+01 
   705 :  3.0370266e+01  3.1459574e+01 
   706 :  3.0269073e+01  3.1325026e+01 
   707 :  3.0094704e+01  3.1293390e+01 
   708 :  2.9929845e+01  3.1232063e+01 
   709 :  2.9776529e+01  3.1139689e+01 
   710 :  2.9633982e+01  3.1035083e+01 
   711 :  2.9481580e+01  3.0941570e+01 
   712 :  2.9312155e+01  3.0873354e+01 
   713 :  2.9132485e+01  3.0829610e+01 
   714 :  2.8951558e+01  3.0860772e+01 
   715 :  2.8804116e+01  3.0959151e+01 
   716 :  2.8628086e+01  3.1013949e+01 
   717 :  2.8452498e+01  3.1070263e+01 
   718 :  2.8265809e+01  3.1080472e+01 
   719 :  2.8078454e+01  3.1089467e+01 
   720 :  2.7906277e+01  3.1136066e+01 
   721 :  2.7735943e+01  3.1187706e+01 
   722 :  2.7548606e+01  3.1199864e+01 
   723 :  2.7393320e+01  3.1281831e+01 
   724 :  2.7237077e+01  3.1365189e+01 
   725 :  2.7054674e+01  3.1403285e+01 
   726 :  2.6873573e+01  3.1445429e+01 
   727 :  2.6690410e+01  3.1483368e+01 
   728 :  2.6503874e+01  3.1506508e+01 
   729 :  2.6318137e+01  3.1534078e+01 
   730 :  2.6137194e+01  3.1579520e+01 
   731 :  2.5954459e+01  3.1619062e+01 
   732 :  2.5769137e+01  3.1599282e+01 
   733 :  2.5590509e+01  3.1547483e+01 
   734 :  2.5406339e+01  3.1514491e+01 
   735 :  2.5220149e+01  3.1528169e+01 
   736 :  2.5142482e+01  3.1666909e+01 
   737 :  2.5063822e+01  3.1812363e+01 
   738 :  2.4966507e+01  3.1947208e+01 
   739 :  2.4790502e+01  3.2003770e+01 
   740 :  2.4602849e+01  3.2001563e+01 
   741 :  2.4414203e+01  3.1996476e+01 
   742 :  2.4224867e+01  3.2004541e+01 
   743 :  2.4041186e+01  3.2038893e+01 
   744 :  2.3878548e+01  3.2121623e+01 
   745 :  2.3701031e+01  3.2175702e+01 
   746 :  2.3511309e+01  3.2174154e+01 
   747 :  2.3328301e+01  3.2209719e+01 
   748 :  2.3167066e+01  3.2294361e+01 
   749 :  2.3103532e+01  3.2440104e+01 
   750 :  2.3107414e+01  3.2599440e+01 
   751 :  2.2942315e+01  3.2671065e+01 
   752 :  2.2764476e+01  3.2729670e+01 
   753 :  2.2583355e+01  3.2781098e+01 
   754 :  2.2411932e+01  3.2852086e+01 
   755 :  2.2226397e+01  3.2889444e+01 
   756 :  2.2037237e+01  3.2906367e+01 
   757 :  2.1846127e+01  3.2909099e+01 
   758 :  2.1656009e+01  3.2915967e+01 
   759 :  2.1492302e+01  3.2834429e+01 
   760 :  2.1315763e+01  3.2777318e+01 
   761 :  2.1124895e+01  3.2768833e+01 
   762 :  2.0948438e+01  3.2709949e+01 
   763 :  2.0780998e+01  3.2632669e+01 
   764 :  2.0308382e+01  3.2364075e+01 
   765 :  2.0174203e+01  3.2250167e+01 
   766 :  2.0064384e+01  3.2119699e+01 
   767 :  1.9971217e+01  3.1979890e+01 
   768 :  1.9936738e+01  3.1822351e+01 
   769 :  1.9951152e+01  3.1662349e+01 
   770 :  1.9987569e+01  3.1504652e+01 
   771 :  2.0147065e+01  3.1215232e+01 
   772 :  2.0154440e+01  3.1056692e+01 
   773 :  2.0086701e+01  3.0907077e+01 
   774 :  1.9987215e+01  3.0771181e+01 
   775 :  1.9879260e+01  3.0640099e+01 
   776 :  1.9755744e+01  3.0519542e+01 
   777 :  1.9603806e+01  3.0427850e+01 
   778 :  1.9439724e+01  3.0351690e+01 
   779 :  1.9268322e+01  3.0289611e+01 
   780 :  1.9084616e+01  3.0269159e+01 
   781 :  1.8905478e+01  3.0308374e+01 
   782 :  1.8743141e+01  3.0387242e+01 
   783 :  1.8589904e+01  3.0477498e+01 
   784 :  1.8445613e+01  3.0579408e+01 
   785 :  1.8302304e+01  3.0682430e+01 
   786 :  1.8156926e+01  3.0781414e+01 
   787 :  1.7982386e+01  3.0839434e+01 
   788 :  1.7815961e+01  3.0913126e+01 
   789 :  1.7641105e+01  3.0970938e+01 
   790 :  1.7468142e+01  3.1032685e+01 
   791 :  1.7292386e+01  3.1088197e+01 
   792 :  1.7113227e+01  3.1136409e+01 
   793 :  1.6931520e+01  3.1177150e+01 
   794 :  1.6746611e+01  3.1205005e+01 
   795 :  1.6558875e+01  3.1212785e+01 
   796 :  1.6371105e+01  3.1220176e+01 
   797 :  1.6185049e+01  3.1242749e+01 
   798 :  1.6004222e+01  3.1286519e+01 
   799 :  1.5835256e+01  3.1357025e+01 
   800 :  1.5678959e+01  3.1446181e+01 
   801 :  1.5562686e+01  3.1572026e+01 
   802 :  1.5470081e+01  3.1711916e+01 
   803 :  1.5398173e+01  3.1860624e+01 
   804 :  1.5354897e+01  3.2016601e+01 
   805 :  1.5342586e+01  3.2176751e+01 
   806 :  1.5251507e+01  3.2316745e+01 
   807 :  1.5094170e+01  3.2403652e+01 
   808 :  1.4906346e+01  3.2429087e+01 
   809 :  1.4718599e+01  3.2456188e+01 
   810 :  1.4537784e+01  3.2506808e+01 
   811 :  1.4372571e+01  3.2584252e+01 
   812 :  1.4222949e+01  3.2683739e+01 
   813 :  1.4041695e+01  3.2732460e+01 
   814 :  1.3858701e+01  3.2778681e+01 
   815 :  1.3668444e+01  3.2792989e+01 
   816 :  1.3489271e+01  3.2844532e+01 
   817 :  1.3312782e+01  3.2901788e+01 
   818 :  1.3125550e+01  3.2875052e+01 
   819 :  1.2943393e+01  3.2825731e+01 
   820 :  1.2755729e+01  3.2796815e+01 
   821 :  1.2564807e+01  3.2800535e+01 
   822 :  1.2375398e+01  3.2822753e+01 
   823 :  1.2198244e+01  3.2881936e+01 
   824 :  1.2038707e+01  3.2970723e+01 
   825 :  1.1878001e+01  3.3058244e+01 
   826 :  1.1694282e+01  3.3098910e+01 
   827 :  1.1526652e+01  3.3174525e+01 
   828 :  1.1341181e+01  3.3210173e+01 
   829 :  1.1227699e+01  3.3265338e+01 
   830 :  1.1138307e+01  3.3383880e+01 
   831 :  1.1100257e+01  3.3540546e+01 
   832 :  1.0955590e+01  3.3578638e+01 
   833 :  1.0796579e+01  3.3499804e+01 
   834 :  1.0699590e+01  3.3606336e+01 
   835 :  1.0529634e+01  3.3653947e+01 
   836 :  1.0351153e+01  3.3709239e+01 
   837 :  1.0204174e+01  3.3813659e+01 
   838 :  1.0089642e+01  3.3942369e+01 
   839 :  1.0033650e+01  3.4095381e+01 
   840 :  1.0071704e+01  3.4250395e+01 
   841 :  1.0205174e+01  3.4365403e+01 
   842 :  1.0377198e+01  3.4440633e+01 
   843 :  1.0539997e+01  3.4528181e+01 
   844 :  1.0676474e+01  3.4639757e+01 
   845 :  1.0806475e+01  3.4758086e+01 
   846 :  1.0912219e+01  3.4892543e+01 
   847 :  1.1004517e+01  3.5034078e+01 
   848 :  1.1074034e+01  3.5183936e+01 
   849 :  1.1055637e+01  3.5343213e+01 
   850 :  1.1058318e+01  3.5503542e+01 
   851 :  1.0971953e+01  3.5639864e+01 
   852 :  1.0804044e+01  3.5724954e+01 
   853 :  1.0652245e+01  3.5826942e+01 
   854 :  1.0547733e+01  3.5963305e+01 
   855 :  1.0481171e+01  3.6114564e+01 
   856 :  1.0495585e+01  3.6273198e+01 
   857 :  1.0607683e+01  3.6401555e+01 
   858 :  1.0783973e+01  3.6476142e+01 
   859 :  1.0895110e+01  3.6608098e+01 
   860 :  1.0994032e+01  3.6747729e+01 
   861 :  1.1113991e+01  3.6875826e+01 
   862 :  1.1066935e+01  3.7029504e+01 
   863 :  1.0898921e+01  3.7004415e+01 
   864 :  1.0739618e+01  3.6908160e+01 
   865 :  1.0570033e+01  3.6824515e+01 
   866 :  1.0407851e+01  3.6737709e+01 
   867 :  1.0308594e+01  3.6852795e+01 
   868 :  1.0214952e+01  3.6989756e+01 
   869 :  1.0193673e+01  3.7146306e+01 
   870 :  1.0052853e+01  3.7239671e+01 
   871 :  9.8749225e+00  3.7170030e+01 
   872 :  9.7661776e+00  3.7291047e+01 
   873 :  9.5888805e+00  3.7314357e+01 
   874 :  9.3966236e+00  3.7264892e+01 
   875 :  9.2056936e+00  3.7212887e+01 
   876 :  9.0320290e+00  3.7132206e+01 
   877 :  8.8844462e+00  3.7022938e+01 
   878 :  8.7038191e+00  3.6958621e+01 
   879 :  8.5112076e+00  3.6912885e+01 
   880 :  8.3104613e+00  3.6916252e+01 
   881 :  8.1116737e+00  3.6897546e+01 
   882 :  7.9187715e+00  3.6853223e+01 
   883 :  7.7542896e+00  3.6925857e+01 
   884 :  7.5776401e+00  3.6999432e+01 
   885 :  7.3867122e+00  3.7050571e+01 
   886 :  7.2273330e+00  3.7037324e+01 
   887 :  7.1237689e+00  3.6918893e+01 
   888 :  6.9264093e+00  3.6899423e+01 
   889 :  6.7377870e+00  3.6947803e+01 
   890 :  6.5674966e+00  3.7017931e+01 
   891 :  6.3899663e+00  3.7064242e+01 
   892 :  6.2478975e+00  3.6955402e+01 
   893 :  6.0788703e+00  3.6869857e+01 
   894 :  5.8862596e+00  3.6826108e+01 
   895 :  5.6898102e+00  3.6801967e+01 
   896 :  5.5249551e+00  3.6710982e+01 
   897 :  5.3435329e+00  3.6651922e+01 
   898 :  5.1508693e+00  3.6687713e+01 
   899 :  5.0109391e+00  3.6801863e+01 
   900 :  4.8317987e+00  3.6872362e+01 
   901 :  4.6319948e+00  3.6884518e+01 
   902 :  4.4310885e+00  3.6888884e+01 
   903 :  4.2309003e+00  3.6903538e+01 
   904 :  4.0299007e+00  3.6906859e+01 
   905 :  3.8303169e+00  3.6907658e+01 
   906 :  3.6516675e+00  3.6836368e+01 
   907 :  3.4627699e+00  3.6788054e+01 
   908 :  3.2630775e+00  3.6800881e+01 
   909 :  3.0743360e+00  3.6781746e+01 
   910 :  2.8872508e+00  3.6777488e+01 
   911 :  2.7386392e+00  3.6670262e+01 
   912 :  2.5587641e+00  3.6600638e+01 
   913 :  2.3640719e+00  3.6621105e+01 
   914 :  2.1694164e+00  3.6600224e+01 
   915 :  1.9738335e+00  3.6568745e+01 
   916 :  1.7740312e+00  3.6561561e+01 
   917 :  1.5759308e+00  3.6538695e+01 
   918 :  1.3763737e+00  3.6541142e+01 
   919 :  1.1844840e+00  3.6497458e+01 
   920 :  9.9449476e-01  3.6450024e+01 
   921 :  8.2206809e-01  3.6369896e+01 
   922 :  6.3979842e-01  3.6304605e+01 
   923 :  4.6027414e-01  3.6234780e+01 
   924 :  2.9591168e-01  3.6145749e+01 
   925 :  1.4915149e-01  3.6038807e+01 
   926 :  4.7969676e-02  3.5900545e+01 
   927 : -1.0232360e-01  3.5801534e+01 
   928 : -2.8799023e-01  3.5844264e+01 
   929 : -4.6783929e-01  3.5833689e+01 
   930 : -6.2298814e-01  3.5737221e+01 
   931 : -8.1670887e-01  3.5750584e+01 
   932 : -9.9171077e-01  3.5676515e+01 
   933 : -1.1592311e+00  3.5591632e+01 
   934 : -1.2411569e+00  3.5448401e+01 
   935 : -1.3617214e+00  3.5328078e+01 
   936 : -1.5433622e+00  3.5268847e+01 
   937 : -1.6972181e+00  3.5168648e+01 
   938 : -1.8722502e+00  3.5098129e+01 
   939 : -2.0665967e+00  3.5083754e+01 
   940 : -2.2611519e+00  3.5106296e+01 
   941 : -2.4544129e+00  3.5116692e+01 
   942 : -2.6470344e+00  3.5096798e+01 
   943 : -2.8331039e+00  3.5144384e+01 
   944 : -2.9339278e+00  3.5277973e+01 
   945 : -3.0256855e+00  3.5350540e+01 
   946 : -3.1800306e+00  3.5252045e+01 
   947 : -3.3660921e+00  3.5203271e+01 
   948 : -3.5576712e+00  3.5229543e+01 
   949 : -3.7471477e+00  3.5238485e+01 
   950 : -3.9404544e+00  3.5221335e+01 
   951 : -4.1342670e+00  3.5207445e+01 
   952 : -4.3235637e+00  3.5163887e+01 
   953 : -4.5173085e+00  3.5176269e+01 
   954 : -4.7073321e+00  3.5217851e+01 
   955 : -4.8807092e+00  3.5292989e+01 
   956 : -5.0226224e+00  3.5404005e+01 
   957 : -5.1625076e+00  3.5517426e+01 
   958 : -5.2917802e+00  3.5638305e+01 
   959 : -5.3459605e+00  3.5791263e+01 
   960 :  1.5106406e+01  3.6770899e+01 
   961 :  1.5171324e+01  3.6920668e+01 
   962 :  1.5286878e+01  3.7048932e+01 
   963 :  1.5204325e+01  3.7192977e+01 
   964 :  1.5107311e+01  3.7334022e+01 
   965 :  1.5107440e+01  3.7492828e+01 
   966 :  1.5189554e+01  3.7639759e+01 
   967 :  1.5250071e+01  3.7793653e+01 
   968 :  1.5356786e+01  3.7930694e+01 
   969 :  1.5478225e+01  3.8060437e+01 
   970 :  1.5551866e+01  3.8209187e+01 
   971 :  1.5370669e+01  3.8232603e+01 
   972 :  1.5192890e+01  3.8194566e+01 
   973 :  1.5008769e+01  3.8158858e+01 
   974 :  1.4808320e+01  3.8152530e+01 
   975 :  1.4622593e+01  3.8084330e+01 
   976 :  1.4426862e+01  3.8037426e+01 
   977 :  1.4225521e+01  3.8014906e+01 
   978 :  1.4021165e+01  3.8024651e+01 
   979 :  1.3823845e+01  3.7989071e+01 
   980 :  1.3629487e+01  3.8018788e+01 
   981 :  1.3460519e+01  3.8103351e+01 
   982 :  1.3300428e+01  3.8196643e+01 
   983 :  1.3109525e+01  3.8163591e+01 
   984 :  1.2966855e+01  3.8052098e+01 
   985 :  1.2785092e+01  3.8106696e+01 
   986 :  1.2592020e+01  3.8078349e+01 
   987 :  1.2479477e+01  3.7946630e+01 
   988 :  1.2449017e+01  3.7788364e+01 
   989 :  1.2556903e+01  3.7657075e+01 
   990 :  1.2723440e+01  3.7575249e+01 
   991 :  1.2922150e+01  3.7556194e+01 
   992 :  1.3109848e+01  3.7496494e+01 
   993 :  1.3272612e+01  3.7402254e+01 
   994 :  1.3439421e+01  3.7312354e+01 
   995 :  1.3619249e+01  3.7239837e+01 
   996 :  1.3787232e+01  3.7150977e+01 
   997 :  1.3977424e+01  3.7100191e+01 
   998 :  1.4176385e+01  3.7082174e+01 
   999 :  1.4341020e+01  3.6991379e+01 
  1000 :  1.4450620e+01  3.6856301e+01 
  1001 :  1.4612063e+01  3.6763352e+01 
  1002 :  1.4803654e+01  3.6718369e+01 
  1003 :  8.6830146e+00  3.8927221e+01 
  1004 :  8.8786580e+00  3.8905677e+01 
  1005 :  9.0161745e+00  3.9016780e+01 
  1006 :  9.0619856e+00  3.9168578e+01 
  1007 :  9.2480081e+00  3.9211329e+01 
  1008 :  9.4248332e+00  3.9136461e+01 
  1009 :  9.5755060e+00  3.9197721e+01 
  1010 :  9.6114829e+00  3.9352953e+01 
  1011 :  9.6449646e+00  3.9508847e+01 
  1012 :  9.6601946e+00  3.9666445e+01 
  1013 :  9.6797579e+00  3.9823774e+01 
  1014 :  9.6985769e+00  3.9981028e+01 
  1015 :  9.6595266e+00  4.0135817e+01 
  1016 :  9.6551411e+00  4.0290301e+01 
  1017 :  9.7748539e+00  4.0418893e+01 
  1018 :  9.7900825e+00  4.0570739e+01 
  1019 :  9.7263819e+00  4.0721037e+01 
  1020 :  9.6531193e+00  4.0867440e+01 
  1021 :  9.5907702e+00  4.1009090e+01 
  1022 :  9.5011936e+00  4.1149107e+01 
  1023 :  9.3039732e+00  4.1199004e+01 
  1024 :  9.1403106e+00  4.1166791e+01 
  1025 :  8.9687214e+00  4.1078236e+01 
  1026 :  8.8293767e+00  4.0960239e+01 
  1027 :  8.6499983e+00  4.0880783e+01 
  1028 :  8.4565812e+00  4.0830433e+01 
  1029 :  8.2635823e+00  4.0882444e+01 
  1030 :  8.1583307e+00  4.0763712e+01 
  1031 :  8.2258974e+00  4.0622658e+01 
  1032 :  8.3475164e+00  4.0496554e+01 
  1033 :  8.4256045e+00  4.0350390e+01 
  1034 :  8.4651125e+00  4.0196546e+01 
  1035 :  8.4387457e+00  4.0040085e+01 
  1036 :  8.4486792e+00  3.9892535e+01 
  1037 :  8.5243970e+00  3.9777440e+01 
  1038 :  8.4554978e+00  3.9631197e+01 
  1039 :  8.4088808e+00  3.9478069e+01 
  1040 :  8.4133620e+00  3.9322192e+01 
  1041 :  8.4395334e+00  3.9171217e+01 
  1042 :  3.3209469e+01  3.4706879e+01 
  1043 :  3.3398965e+01  3.4744693e+01 
  1044 :  3.3568708e+01  3.4824813e+01 
  1045 :  3.3693795e+01  3.4948022e+01 
  1046 :  3.3886053e+01  3.4958601e+01 
  1047 :  3.4046345e+01  3.5005008e+01 
  1048 :  3.3946538e+01  3.5143088e+01 
  1049 :  3.3954370e+01  3.5291415e+01 
  1050 :  3.4114241e+01  3.5383070e+01 
  1051 :  3.4267145e+01  3.5484402e+01 
  1052 :  3.4416425e+01  3.5588729e+01 
  1053 :  3.4232580e+01  3.5567401e+01 
  1054 :  3.4062173e+01  3.5486122e+01 
  1055 :  3.3878976e+01  3.5425722e+01 
  1056 :  3.3690689e+01  3.5378325e+01 
  1057 :  3.3498386e+01  3.5343358e+01 
  1058 :  3.3301222e+01  3.5344631e+01 
  1059 :  3.3103976e+01  3.5356171e+01 
  1060 :  3.2942484e+01  3.5328541e+01 
  1061 :  3.2873640e+01  3.5181361e+01 
  1062 :  3.2682723e+01  3.5177295e+01 
  1063 :  3.2510676e+01  3.5111431e+01 
  1064 :  3.2348511e+01  3.5022361e+01 
  1065 :  3.2346097e+01  3.4868033e+01 
  1066 :  3.2457214e+01  3.4736881e+01 
  1067 :  3.2633256e+01  3.4667578e+01 
  1068 :  3.2827804e+01  3.4655611e+01 
  1069 :  9.2424699e+00  4.1444107e+01 
  1070 :  9.3269163e+00  4.1592603e+01 
  1071 :  9.4005770e+00  4.1743640e+01 
  1072 :  9.4170451e+00  4.1904384e+01 
  1073 :  9.5035193e+00  4.2051742e+01 
  1074 :  9.5566124e+00  4.2205995e+01 
  1075 :  9.5443669e+00  4.2367071e+01 
  1076 :  9.5220436e+00  4.2527445e+01 
  1077 :  9.4668317e+00  4.2683112e+01 
  1078 :  9.4767791e+00  4.2844214e+01 
  1079 :  9.4184652e+00  4.2993899e+01 
  1080 :  9.3228889e+00  4.2857193e+01 
  1081 :  9.2496041e+00  4.2734793e+01 
  1082 :  9.0517519e+00  4.2674915e+01 
  1083 :  8.8574763e+00  4.2603017e+01 
  1084 :  8.6910741e+00  4.2499342e+01 
  1085 :  8.5817689e+00  4.2362280e+01 
  1086 :  8.5516474e+00  4.2211418e+01 
  1087 :  8.6587934e+00  4.2077962e+01 
  1088 :  8.6758974e+00  4.1930288e+01 
  1089 :  8.7312499e+00  4.1801186e+01 
  1090 :  8.7945492e+00  4.1654594e+01 
  1091 :  8.9016024e+00  4.1525352e+01 
  1092 :  2.5023714e+01  3.4935579e+01 
  1093 :  2.5214860e+01  3.4963336e+01 
  1094 :  2.5406541e+01  3.4986675e+01 
  1095 :  2.5600679e+01  3.4997818e+01 
  1096 :  2.5795110e+01  3.5004065e+01 
  1097 :  2.5987648e+01  3.5018451e+01 
  1098 :  2.6178596e+01  3.5023135e+01 
  1099 :  2.6282013e+01  3.5151036e+01 
  1100 :  2.6232692e+01  3.5259079e+01 
  1101 :  2.6049552e+01  3.5215618e+01 
  1102 :  2.5873968e+01  3.5153663e+01 
  1103 :  2.5729519e+01  3.5204801e+01 
  1104 :  2.5645832e+01  3.5327037e+01 
  1105 :  2.5452937e+01  3.5305398e+01 
  1106 :  2.5261186e+01  3.5334516e+01 
  1107 :  2.5069657e+01  3.5355872e+01 
  1108 :  2.4900137e+01  3.5422094e+01 
  1109 :  2.4704498e+01  3.5418126e+01 
  1110 :  2.4516297e+01  3.5377120e+01 
  1111 :  2.4322263e+01  3.5368740e+01 
  1112 :  2.4182312e+01  3.5476855e+01 
  1113 :  2.4083428e+01  3.5576351e+01 
  1114 :  2.3906765e+01  3.5533691e+01 
  1115 :  2.3755692e+01  3.5629950e+01 
  1116 :  2.3626304e+01  3.5540388e+01 
  1117 :  2.3540691e+01  3.5403503e+01 
  1118 :  2.3573086e+01  3.5258007e+01 
  1119 :  2.3762085e+01  3.5240038e+01 
  1120 :  2.3954000e+01  3.5220763e+01 
  1121 :  2.4144937e+01  3.5192356e+01 
  1122 :  2.4339120e+01  3.5179004e+01 
  1123 :  2.4524922e+01  3.5137907e+01 
  1124 :  2.4705606e+01  3.5079326e+01 
